tipo,classe,local,internados,data_atualizacao,lat,long,semana_epidemiologica,leitos_total,leitos_disponiveis,lotacao,leitos_covid
uti,adulto,Hospital Santa Ana,6,2020-07-22,-30.086664,-51.20689,30,6,0,1,0
uti,pediatrico,Hospital Santa Casa,27,2020-07-22,-30.030803,-51.221512,30,37,10,0.7297297297297297,0
uti,pediatrico,HCPA,9,2020-07-22,-30.038435,-51.206637,30,13,4,0.6923076923076923,0
uti,pediatrico,Instituto de Cardiologia,4,2020-07-22,-30.049092,-51.20903,30,10,6,0.4,0
uti,pediatrico,HPS,5,2020-07-22,-30.036874,-51.209282,30,8,3,0.625,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-07-22,-30.02552,-51.20842,30,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,8,2020-07-22,-30.01587,-51.158236,30,18,10,0.4444444444444444,1
uti,pediatrico,HMIPV,4,2020-07-22,-30.029525,-51.214865,30,12,8,0.3333333333333333,0
emergencia,adulto,HCPA,50,2020-07-23,-30.038435,-51.206637,30,41,-9,1.2195121951219512,NA
emergencia,adulto,Hospital Conceição,47,2020-07-23,-30.01587,-51.158236,30,64,17,0.734375,NA
emergencia,adulto,Instituto de Cardiologia,27,2020-07-23,-30.049092,-51.20903,30,21,-6,1.2857142857142858,NA
emergencia,adulto,Hospital Santa Casa,26,2020-07-23,-30.030803,-51.221512,30,24,-2,1.0833333333333333,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-23,-30.055122,-51.173819,30,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,13,2020-07-23,-30.142524,-51.128803,30,18,5,0.7222222222222222,NA
emergencia,adulto,Hospital Vila Nova,2,2020-07-23,-30.119308,-51.207744,30,26,24,0.07692307692307693,NA
emergencia,adulto,PA Bom Jesus,13,2020-07-23,-30.043194,-51.153916,30,7,-6,1.8571428571428572,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-07-23,-30.069603,-51.216537,30,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,11,2020-07-23,-30.110731,-51.110188,30,9,-2,1.2222222222222223,NA
emergencia,adulto,UPA Zona Norte,27,2020-07-23,-30.009546,-51.146056,30,17,-10,1.588235294117647,NA
emergencia,pediatrico,HCPA,3,2020-07-23,-30.038435,-51.206637,30,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,8,2020-07-23,-30.01587,-51.158236,30,16,8,0.5,NA
emergencia,pediatrico,Hospital Santa Casa,4,2020-07-23,-30.030803,-51.221512,30,11,7,0.36363636363636365,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-23,-30.055122,-51.173819,30,4,4,0,NA
emergencia,pediatrico,HMIPV,4,2020-07-23,-30.029525,-51.214865,30,8,4,0.5,NA
emergencia,pediatrico,Hospital Restinga,2,2020-07-23,-30.142524,-51.128803,30,6,4,0.3333333333333333,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-07-23,-30.043194,-51.153916,30,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-07-23,-30.069603,-51.216537,30,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-07-23,-30.110731,-51.110188,30,4,4,0,NA
uti,adulto,Instituto de Cardiologia,36,2020-07-23,-30.049092,-51.20903,30,40,4,0.9,3
uti,adulto,HCPA,138,2020-07-23,-30.038435,-51.206637,30,150,12,0.92,81
uti,adulto,Hospital Conceição,73,2020-07-23,-30.01587,-51.158236,30,75,2,0.9733333333333334,39
uti,adulto,Hospital Moinhos de Vento,65,2020-07-23,-30.02552,-51.20842,30,65,0,1,34
uti,adulto,Hospital Santa Casa,102,2020-07-23,-30.030803,-51.221512,30,126,24,0.8095238095238095,45
uti,adulto,Hospital São Lucas,45,2020-07-23,-30.055122,-51.173819,30,55,10,0.8181818181818182,24
uti,adulto,Hospital Mãe de Deus,50,2020-07-23,-30.058845,-51.228945,30,60,10,0.8333333333333334,19
uti,adulto,Hospital Ernesto Dornelles,32,2020-07-23,-30.047509,-51.212131,30,40,8,0.8,13
uti,adulto,Hospital Divina Providência,21,2020-07-23,-30.084428,-51.18839,30,28,7,0.75,9
uti,adulto,Hospital Porto Alegre,10,2020-07-23,-30.04475,-51.21856,30,10,0,1,7
uti,adulto,Hospital Cristo Redentor,37,2020-07-23,-30.010102,-51.15926,30,39,2,0.9487179487179487,1
uti,adulto,Hospital Vila Nova,13,2020-07-23,-30.119308,-51.207744,30,20,7,0.65,1
uti,adulto,HPS,18,2020-07-23,-30.036874,-51.209282,30,20,2,0.9,0
uti,adulto,HospitaL Independência,9,2020-07-23,-30.061051,-51.149073,30,10,1,0.9,0
uti,adulto,Hospital Femina,6,2020-07-23,-30.029239,-51.206848,30,6,0,1,1
uti,adulto,Hospital Restinga,18,2020-07-23,-30.142524,-51.128803,30,20,2,0.9,9
uti,adulto,Hospital Santa Ana,6,2020-07-23,-30.086664,-51.20689,30,6,0,1,0
uti,pediatrico,Hospital Santa Casa,27,2020-07-23,-30.030803,-51.221512,30,37,10,0.7297297297297297,0
uti,pediatrico,HCPA,7,2020-07-23,-30.038435,-51.206637,30,13,6,0.5384615384615384,0
uti,pediatrico,Instituto de Cardiologia,2,2020-07-23,-30.049092,-51.20903,30,10,8,0.2,0
uti,pediatrico,HPS,4,2020-07-23,-30.036874,-51.209282,30,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,7,2020-07-23,-30.02552,-51.20842,30,11,4,0.6363636363636364,0
uti,pediatrico,Hospital Conceição,8,2020-07-23,-30.01587,-51.158236,30,18,10,0.4444444444444444,1
uti,pediatrico,HMIPV,5,2020-07-23,-30.029525,-51.214865,30,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,55,2020-07-24,-30.038435,-51.206637,30,41,-14,1.3414634146341464,NA
emergencia,adulto,Hospital Conceição,53,2020-07-24,-30.01587,-51.158236,30,64,11,0.828125,NA
emergencia,adulto,Instituto de Cardiologia,29,2020-07-24,-30.049092,-51.20903,30,21,-8,1.380952380952381,NA
emergencia,adulto,Hospital Santa Casa,28,2020-07-24,-30.030803,-51.221512,30,24,-4,1.1666666666666667,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-24,-30.055122,-51.173819,30,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,19,2020-07-24,-30.142524,-51.128803,30,18,-1,1.0555555555555556,NA
emergencia,adulto,Hospital Vila Nova,0,2020-07-24,-30.119308,-51.207744,30,26,26,0,NA
emergencia,adulto,PA Bom Jesus,15,2020-07-24,-30.043194,-51.153916,30,7,-8,2.142857142857143,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-07-24,-30.069603,-51.216537,30,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,0,2020-07-24,-30.110731,-51.110188,30,9,9,0,NA
emergencia,adulto,UPA Zona Norte,29,2020-07-24,-30.009546,-51.146056,30,17,-12,1.7058823529411764,NA
emergencia,pediatrico,HCPA,3,2020-07-24,-30.038435,-51.206637,30,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,5,2020-07-24,-30.01587,-51.158236,30,16,11,0.3125,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-07-24,-30.030803,-51.221512,30,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-24,-30.055122,-51.173819,30,4,4,0,NA
emergencia,pediatrico,HMIPV,7,2020-07-24,-30.029525,-51.214865,30,8,1,0.875,NA
emergencia,pediatrico,Hospital Restinga,4,2020-07-24,-30.142524,-51.128803,30,6,2,0.6666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-07-24,-30.043194,-51.153916,30,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,4,2020-07-24,-30.069603,-51.216537,30,9,5,0.4444444444444444,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-07-24,-30.110731,-51.110188,30,4,4,0,NA
uti,adulto,Instituto de Cardiologia,35,2020-07-24,-30.049092,-51.20903,30,40,5,0.875,2
uti,adulto,HCPA,138,2020-07-24,-30.038435,-51.206637,30,150,12,0.92,85
uti,adulto,Hospital Conceição,71,2020-07-24,-30.01587,-51.158236,30,75,4,0.9466666666666667,40
uti,adulto,Hospital Moinhos de Vento,61,2020-07-24,-30.02552,-51.20842,30,62,1,0.9838709677419355,35
uti,adulto,Hospital Santa Casa,102,2020-07-24,-30.030803,-51.221512,30,126,24,0.8095238095238095,47
uti,adulto,Hospital São Lucas,50,2020-07-24,-30.055122,-51.173819,30,56,6,0.8928571428571429,25
uti,adulto,Hospital Mãe de Deus,55,2020-07-24,-30.058845,-51.228945,30,60,5,0.9166666666666666,19
uti,adulto,Hospital Ernesto Dornelles,32,2020-07-24,-30.047509,-51.212131,30,40,8,0.8,12
uti,adulto,Hospital Divina Providência,20,2020-07-24,-30.084428,-51.18839,30,28,8,0.7142857142857143,9
uti,adulto,Hospital Porto Alegre,10,2020-07-24,-30.04475,-51.21856,30,10,0,1,9
uti,adulto,Hospital Cristo Redentor,37,2020-07-24,-30.010102,-51.15926,30,39,2,0.9487179487179487,0
uti,adulto,Hospital Vila Nova,14,2020-07-24,-30.119308,-51.207744,30,20,6,0.7,1
uti,adulto,HPS,19,2020-07-24,-30.036874,-51.209282,30,20,1,0.95,0
uti,adulto,HospitaL Independência,8,2020-07-24,-30.061051,-51.149073,30,10,2,0.8,0
uti,adulto,Hospital Femina,5,2020-07-24,-30.029239,-51.206848,30,6,1,0.8333333333333334,1
uti,adulto,Hospital Restinga,18,2020-07-24,-30.142524,-51.128803,30,20,2,0.9,9
uti,adulto,Hospital Santa Ana,6,2020-07-24,-30.086664,-51.20689,30,6,0,1,1
uti,pediatrico,Hospital Santa Casa,24,2020-07-24,-30.030803,-51.221512,30,37,13,0.6486486486486487,0
uti,pediatrico,HCPA,8,2020-07-24,-30.038435,-51.206637,30,13,5,0.6153846153846154,0
uti,pediatrico,Instituto de Cardiologia,4,2020-07-24,-30.049092,-51.20903,30,10,6,0.4,0
uti,pediatrico,HPS,4,2020-07-24,-30.036874,-51.209282,30,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-07-24,-30.02552,-51.20842,30,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,7,2020-07-24,-30.01587,-51.158236,30,18,11,0.3888888888888889,1
uti,pediatrico,HMIPV,5,2020-07-24,-30.029525,-51.214865,30,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,24,2020-07-25,-30.038435,-51.206637,30,41,17,0.5853658536585366,NA
emergencia,adulto,Hospital Conceição,49,2020-07-25,-30.01587,-51.158236,30,64,15,0.765625,NA
emergencia,adulto,Instituto de Cardiologia,14,2020-07-25,-30.049092,-51.20903,30,21,7,0.6666666666666666,NA
emergencia,adulto,Hospital Santa Casa,17,2020-07-25,-30.030803,-51.221512,30,24,7,0.7083333333333334,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-25,-30.055122,-51.173819,30,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,16,2020-07-25,-30.142524,-51.128803,30,18,2,0.8888888888888888,NA
emergencia,adulto,Hospital Vila Nova,0,2020-07-25,-30.119308,-51.207744,30,26,26,0,NA
emergencia,adulto,PA Bom Jesus,13,2020-07-25,-30.043194,-51.153916,30,7,-6,1.8571428571428572,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-07-25,-30.069603,-51.216537,30,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,12,2020-07-25,-30.110731,-51.110188,30,9,-3,1.3333333333333333,NA
emergencia,adulto,UPA Zona Norte,21,2020-07-25,-30.009546,-51.146056,30,17,-4,1.2352941176470589,NA
emergencia,pediatrico,HCPA,6,2020-07-25,-30.038435,-51.206637,30,9,3,0.6666666666666666,NA
emergencia,pediatrico,Hospital Conceição,3,2020-07-25,-30.01587,-51.158236,30,16,13,0.1875,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-07-25,-30.030803,-51.221512,30,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-25,-30.055122,-51.173819,30,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-07-25,-30.029525,-51.214865,30,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,2,2020-07-25,-30.142524,-51.128803,30,6,4,0.3333333333333333,NA
emergencia,pediatrico,PA Bom Jesus,2,2020-07-25,-30.043194,-51.153916,30,5,3,0.4,NA
emergencia,pediatrico,PA Cruzeiro do Sul,4,2020-07-25,-30.069603,-51.216537,30,9,5,0.4444444444444444,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-07-25,-30.110731,-51.110188,30,4,4,0,NA
uti,adulto,Instituto de Cardiologia,39,2020-07-25,-30.049092,-51.20903,30,45,6,0.8666666666666667,2
uti,adulto,HCPA,137,2020-07-25,-30.038435,-51.206637,30,150,13,0.9133333333333333,92
uti,adulto,Hospital Conceição,71,2020-07-25,-30.01587,-51.158236,30,75,4,0.9466666666666667,40
uti,adulto,Hospital Moinhos de Vento,68,2020-07-25,-30.02552,-51.20842,30,68,0,1,36
uti,adulto,Hospital Santa Casa,109,2020-07-25,-30.030803,-51.221512,30,126,17,0.8650793650793651,50
uti,adulto,Hospital São Lucas,47,2020-07-25,-30.055122,-51.173819,30,56,9,0.8392857142857143,26
uti,adulto,Hospital Mãe de Deus,53,2020-07-25,-30.058845,-51.228945,30,60,7,0.8833333333333333,21
uti,adulto,Hospital Ernesto Dornelles,35,2020-07-25,-30.047509,-51.212131,30,40,5,0.875,14
uti,adulto,Hospital Divina Providência,22,2020-07-25,-30.084428,-51.18839,30,28,6,0.7857142857142857,9
uti,adulto,Hospital Porto Alegre,10,2020-07-25,-30.04475,-51.21856,30,10,0,1,9
uti,adulto,Hospital Cristo Redentor,37,2020-07-25,-30.010102,-51.15926,30,39,2,0.9487179487179487,0
uti,adulto,Hospital Vila Nova,18,2020-07-25,-30.119308,-51.207744,30,20,2,0.9,1
uti,adulto,HPS,18,2020-07-25,-30.036874,-51.209282,30,20,2,0.9,0
uti,adulto,HospitaL Independência,8,2020-07-25,-30.061051,-51.149073,30,10,2,0.8,0
uti,adulto,Hospital Femina,6,2020-07-25,-30.029239,-51.206848,30,6,0,1,1
uti,adulto,Hospital Restinga,18,2020-07-25,-30.142524,-51.128803,30,20,2,0.9,10
uti,adulto,Hospital Santa Ana,6,2020-07-25,-30.086664,-51.20689,30,6,0,1,1
uti,pediatrico,Hospital Santa Casa,25,2020-07-25,-30.030803,-51.221512,30,37,12,0.6756756756756757,0
uti,pediatrico,HCPA,11,2020-07-25,-30.038435,-51.206637,30,13,2,0.8461538461538461,0
uti,pediatrico,Instituto de Cardiologia,4,2020-07-25,-30.049092,-51.20903,30,10,6,0.4,0
uti,pediatrico,HPS,4,2020-07-25,-30.036874,-51.209282,30,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-07-25,-30.02552,-51.20842,30,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,10,2020-07-25,-30.01587,-51.158236,30,18,8,0.5555555555555556,1
uti,pediatrico,HMIPV,6,2020-07-25,-30.029525,-51.214865,30,12,6,0.5,0
emergencia,adulto,HCPA,26,2020-07-26,-30.038435,-51.206637,31,41,15,0.6341463414634146,NA
emergencia,adulto,Hospital Conceição,57,2020-07-26,-30.01587,-51.158236,31,64,7,0.890625,NA
emergencia,adulto,Instituto de Cardiologia,11,2020-07-26,-30.049092,-51.20903,31,21,10,0.5238095238095238,NA
emergencia,adulto,Hospital Santa Casa,17,2020-07-26,-30.030803,-51.221512,31,24,7,0.7083333333333334,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-26,-30.055122,-51.173819,31,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,8,2020-07-26,-30.142524,-51.128803,31,18,10,0.4444444444444444,NA
emergencia,adulto,Hospital Vila Nova,0,2020-07-26,-30.119308,-51.207744,31,26,26,0,NA
emergencia,adulto,PA Bom Jesus,13,2020-07-26,-30.043194,-51.153916,31,7,-6,1.8571428571428572,NA
emergencia,adulto,PA Cruzeiro do Sul,7,2020-07-26,-30.069603,-51.216537,31,12,5,0.5833333333333334,NA
emergencia,adulto,PA Lomba do Pinheiro,1,2020-07-26,-30.110731,-51.110188,31,9,8,0.1111111111111111,NA
emergencia,adulto,UPA Zona Norte,28,2020-07-26,-30.009546,-51.146056,31,17,-11,1.6470588235294117,NA
emergencia,pediatrico,HCPA,5,2020-07-26,-30.038435,-51.206637,31,9,4,0.5555555555555556,NA
emergencia,pediatrico,Hospital Conceição,4,2020-07-26,-30.01587,-51.158236,31,16,12,0.25,NA
emergencia,pediatrico,Hospital Santa Casa,2,2020-07-26,-30.030803,-51.221512,31,11,9,0.18181818181818182,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-26,-30.055122,-51.173819,31,4,4,0,NA
emergencia,pediatrico,HMIPV,5,2020-07-26,-30.029525,-51.214865,31,8,3,0.625,NA
emergencia,pediatrico,Hospital Restinga,1,2020-07-26,-30.142524,-51.128803,31,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-07-26,-30.043194,-51.153916,31,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-26,-30.069603,-51.216537,31,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-07-26,-30.110731,-51.110188,31,4,3,0.25,NA
uti,adulto,Instituto de Cardiologia,32,2020-07-26,-30.049092,-51.20903,31,42,10,0.7619047619047619,2
uti,adulto,HCPA,134,2020-07-26,-30.038435,-51.206637,31,150,16,0.8933333333333333,90
uti,adulto,Hospital Conceição,71,2020-07-26,-30.01587,-51.158236,31,75,4,0.9466666666666667,40
uti,adulto,Hospital Moinhos de Vento,56,2020-07-26,-30.02552,-51.20842,31,62,6,0.9032258064516129,34
uti,adulto,Hospital Santa Casa,110,2020-07-26,-30.030803,-51.221512,31,126,16,0.873015873015873,55
uti,adulto,Hospital São Lucas,49,2020-07-26,-30.055122,-51.173819,31,56,7,0.875,28
uti,adulto,Hospital Mãe de Deus,54,2020-07-26,-30.058845,-51.228945,31,60,6,0.9,19
uti,adulto,Hospital Ernesto Dornelles,32,2020-07-26,-30.047509,-51.212131,31,40,8,0.8,13
uti,adulto,Hospital Divina Providência,24,2020-07-26,-30.084428,-51.18839,31,28,4,0.8571428571428571,10
uti,adulto,Hospital Porto Alegre,10,2020-07-26,-30.04475,-51.21856,31,10,0,1,10
uti,adulto,Hospital Cristo Redentor,37,2020-07-26,-30.010102,-51.15926,31,39,2,0.9487179487179487,0
uti,adulto,Hospital Vila Nova,18,2020-07-26,-30.119308,-51.207744,31,19,1,0.9473684210526315,0
uti,adulto,HPS,20,2020-07-26,-30.036874,-51.209282,31,20,0,1,0
uti,adulto,HospitaL Independência,8,2020-07-26,-30.061051,-51.149073,31,10,2,0.8,0
uti,adulto,Hospital Femina,6,2020-07-26,-30.029239,-51.206848,31,6,0,1,1
uti,adulto,Hospital Restinga,18,2020-07-26,-30.142524,-51.128803,31,20,2,0.9,9
uti,adulto,Hospital Santa Ana,6,2020-07-26,-30.086664,-51.20689,31,6,0,1,1
uti,pediatrico,Hospital Santa Casa,24,2020-07-26,-30.030803,-51.221512,31,37,13,0.6486486486486487,0
uti,pediatrico,HCPA,11,2020-07-26,-30.038435,-51.206637,31,13,2,0.8461538461538461,0
uti,pediatrico,Instituto de Cardiologia,4,2020-07-26,-30.049092,-51.20903,31,10,6,0.4,0
uti,pediatrico,HPS,4,2020-07-26,-30.036874,-51.209282,31,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-07-26,-30.02552,-51.20842,31,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,10,2020-07-26,-30.01587,-51.158236,31,18,8,0.5555555555555556,1
uti,pediatrico,HMIPV,5,2020-07-26,-30.029525,-51.214865,31,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,34,2020-07-27,-30.038435,-51.206637,31,41,7,0.8292682926829268,NA
emergencia,adulto,Hospital Conceição,53,2020-07-27,-30.01587,-51.158236,31,64,11,0.828125,NA
emergencia,adulto,Instituto de Cardiologia,27,2020-07-27,-30.049092,-51.20903,31,21,-6,1.2857142857142858,NA
emergencia,adulto,Hospital Santa Casa,27,2020-07-27,-30.030803,-51.221512,31,24,-3,1.125,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-27,-30.055122,-51.173819,31,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,14,2020-07-27,-30.142524,-51.128803,31,18,4,0.7777777777777778,NA
emergencia,adulto,Hospital Vila Nova,0,2020-07-27,-30.119308,-51.207744,31,26,26,0,NA
emergencia,adulto,PA Bom Jesus,6,2020-07-27,-30.043194,-51.153916,31,7,1,0.8571428571428571,NA
emergencia,adulto,PA Cruzeiro do Sul,10,2020-07-27,-30.069603,-51.216537,31,12,2,0.8333333333333334,NA
emergencia,adulto,PA Lomba do Pinheiro,11,2020-07-27,-30.110731,-51.110188,31,9,-2,1.2222222222222223,NA
emergencia,adulto,UPA Zona Norte,28,2020-07-27,-30.009546,-51.146056,31,17,-11,1.6470588235294117,NA
emergencia,pediatrico,HCPA,6,2020-07-27,-30.038435,-51.206637,31,9,3,0.6666666666666666,NA
emergencia,pediatrico,Hospital Conceição,12,2020-07-27,-30.01587,-51.158236,31,16,4,0.75,NA
emergencia,pediatrico,Hospital Santa Casa,2,2020-07-27,-30.030803,-51.221512,31,11,9,0.18181818181818182,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-27,-30.055122,-51.173819,31,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-07-27,-30.029525,-51.214865,31,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,1,2020-07-27,-30.142524,-51.128803,31,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-07-27,-30.043194,-51.153916,31,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-27,-30.069603,-51.216537,31,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,2,2020-07-27,-30.110731,-51.110188,31,4,2,0.5,NA
uti,adulto,Instituto de Cardiologia,32,2020-07-27,-30.049092,-51.20903,31,41,9,0.7804878048780488,1
uti,adulto,HCPA,129,2020-07-27,-30.038435,-51.206637,31,152,23,0.8486842105263158,89
uti,adulto,Hospital Conceição,74,2020-07-27,-30.01587,-51.158236,31,75,1,0.9866666666666667,40
uti,adulto,Hospital Moinhos de Vento,57,2020-07-27,-30.02552,-51.20842,31,62,5,0.9193548387096774,33
uti,adulto,Hospital Santa Casa,109,2020-07-27,-30.030803,-51.221512,31,126,17,0.8650793650793651,49
uti,adulto,Hospital São Lucas,50,2020-07-27,-30.055122,-51.173819,31,56,6,0.8928571428571429,28
uti,adulto,Hospital Mãe de Deus,52,2020-07-27,-30.058845,-51.228945,31,60,8,0.8666666666666667,19
uti,adulto,Hospital Ernesto Dornelles,31,2020-07-27,-30.047509,-51.212131,31,40,9,0.775,15
uti,adulto,Hospital Divina Providência,25,2020-07-27,-30.084428,-51.18839,31,28,3,0.8928571428571429,11
uti,adulto,Hospital Porto Alegre,10,2020-07-27,-30.04475,-51.21856,31,10,0,1,9
uti,adulto,Hospital Cristo Redentor,37,2020-07-27,-30.010102,-51.15926,31,39,2,0.9487179487179487,0
uti,adulto,Hospital Vila Nova,20,2020-07-27,-30.119308,-51.207744,31,20,0,1,3
uti,adulto,HPS,20,2020-07-27,-30.036874,-51.209282,31,20,0,1,0
uti,adulto,HospitaL Independência,9,2020-07-27,-30.061051,-51.149073,31,10,1,0.9,0
uti,adulto,Hospital Femina,6,2020-07-27,-30.029239,-51.206848,31,6,0,1,1
uti,adulto,Hospital Restinga,19,2020-07-27,-30.142524,-51.128803,31,20,1,0.95,8
uti,adulto,Hospital Santa Ana,4,2020-07-27,-30.086664,-51.20689,31,6,2,0.6666666666666666,0
uti,pediatrico,Hospital Santa Casa,25,2020-07-27,-30.030803,-51.221512,31,37,12,0.6756756756756757,0
uti,pediatrico,HCPA,11,2020-07-27,-30.038435,-51.206637,31,13,2,0.8461538461538461,0
uti,pediatrico,Instituto de Cardiologia,3,2020-07-27,-30.049092,-51.20903,31,10,7,0.3,0
uti,pediatrico,HPS,5,2020-07-27,-30.036874,-51.209282,31,8,3,0.625,0
uti,pediatrico,Hospital Moinhos de Vento,10,2020-07-27,-30.02552,-51.20842,31,11,1,0.9090909090909091,0
uti,pediatrico,Hospital Conceição,12,2020-07-27,-30.01587,-51.158236,31,18,6,0.6666666666666666,1
uti,pediatrico,HMIPV,5,2020-07-27,-30.029525,-51.214865,31,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,34,2020-07-28,-30.038435,-51.206637,31,41,7,0.8292682926829268,NA
emergencia,adulto,Hospital Conceição,61,2020-07-28,-30.01587,-51.158236,31,64,3,0.953125,NA
emergencia,adulto,Instituto de Cardiologia,22,2020-07-28,-30.049092,-51.20903,31,21,-1,1.0476190476190477,NA
emergencia,adulto,Hospital Santa Casa,14,2020-07-28,-30.030803,-51.221512,31,24,10,0.5833333333333334,NA
emergencia,adulto,Hospital São Lucas,9,2020-07-28,-30.055122,-51.173819,31,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,25,2020-07-28,-30.142524,-51.128803,31,18,-7,1.3888888888888888,NA
emergencia,adulto,Hospital Vila Nova,7,2020-07-28,-30.119308,-51.207744,31,26,19,0.2692307692307692,NA
emergencia,adulto,PA Bom Jesus,0,2020-07-28,-30.043194,-51.153916,31,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,11,2020-07-28,-30.069603,-51.216537,31,12,1,0.9166666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,6,2020-07-28,-30.110731,-51.110188,31,9,3,0.6666666666666666,NA
emergencia,adulto,UPA Zona Norte,18,2020-07-28,-30.009546,-51.146056,31,17,-1,1.0588235294117647,NA
emergencia,pediatrico,HCPA,4,2020-07-28,-30.038435,-51.206637,31,9,5,0.4444444444444444,NA
emergencia,pediatrico,Hospital Conceição,4,2020-07-28,-30.01587,-51.158236,31,16,12,0.25,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-07-28,-30.030803,-51.221512,31,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-07-28,-30.055122,-51.173819,31,4,4,0,NA
emergencia,pediatrico,HMIPV,4,2020-07-28,-30.029525,-51.214865,31,8,4,0.5,NA
emergencia,pediatrico,Hospital Restinga,0,2020-07-28,-30.142524,-51.128803,31,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-07-28,-30.043194,-51.153916,31,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-28,-30.069603,-51.216537,31,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-07-28,-30.110731,-51.110188,31,4,3,0.25,NA
uti,adulto,Instituto de Cardiologia,36,2020-07-28,-30.049092,-51.20903,31,38,2,0.9473684210526315,1
uti,adulto,HCPA,141,2020-07-28,-30.038435,-51.206637,31,152,11,0.9276315789473685,87
uti,adulto,Hospital Conceição,73,2020-07-28,-30.01587,-51.158236,31,75,2,0.9733333333333334,41
uti,adulto,Hospital Moinhos de Vento,61,2020-07-28,-30.02552,-51.20842,31,62,1,0.9838709677419355,32
uti,adulto,Hospital Santa Casa,111,2020-07-28,-30.030803,-51.221512,31,126,15,0.8809523809523809,51
uti,adulto,Hospital São Lucas,48,2020-07-28,-30.055122,-51.173819,31,56,8,0.8571428571428571,28
